Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
382.1,24.83,14.798577305916192,7.563719668414366,0.0,4.605170185988092,11.183490409207028,5.945682354452854,12.077437816575419,3.2120525995200753,4.8721392168423305,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250.4,,15.210903897540692,7.594381242551817,0.0,4.605170185988092,10.86463692071851,5.523059639225943,11.136980323398056,,5.2332453698043215,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
331.9,29.73,14.95039466478352,7.557994958530806,0.0,4.605170185988092,,5.804833718725929,11.120608539429766,3.3921566370100065,4.775756486563625,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179.9,28.95,14.795743508222847,7.566311014772463,0.0,4.605170185988092,10.430453222175142,5.192401140956488,10.87804719253426,3.3655702040190043,4.709530201312334,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
417.2,25.71,14.685375707839778,7.564757012905729,0.0,4.605170185988092,11.36797021066475,6.0335657231266175,11.928651086842969,3.246880021277798,4.789988622980633,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
248.9,39.74,14.686171506400669,7.557994958530806,0.0,4.605170185988092,6.786604077417986,5.517051209373546,10.873129459907277,3.6823582371236707,4.925077405734609,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
339.1,37.9,14.956117593210042,7.564757012905729,0.0,4.605170185988092,11.153604165376295,5.826295049131593,11.45025187044217,3.634951112088381,4.8154311114712876,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206.4,26.93,14.847414150144607,7.563719668414366,0.0,4.605170185988092,7.140611509150139,5.329816033607408,11.304362596971046,3.2932409068235073,4.522874943261261,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
517.0,47.18,14.816867542967277,7.581719640125308,0.0,4.605170185988092,11.482716741575679,6.248042874508429,11.725582221560256,3.853970073979529,5.232177564043492,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
298.2,51.81,15.299153474534021,7.562161631225652,0.0,4.605170185988092,,5.697764402330638,11.127542356894752,3.947583180826697,4.829912458665998,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.7,,15.296968951845894,7.594381242551817,0.0,-inf,7.816940828726245,2.5416019934645457,12.517640907940008,,4.6141299273595635,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1791.1,58.94,14.798088905418084,7.584264818389059,0.0,4.605170185988092,12.728477767384918,7.490585235231213,13.069219951525888,4.076519977309548,5.0363030408448335,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479.2,27.41,14.792740967901786,7.5652752818989315,0.0,4.605170185988092,,6.1721180468012395,11.26187100289518,3.3109079103146946,5.003274939689963,2.0794415416798357,9.60245002503719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
236.4,26.7,14.950373448239759,7.56164174558878,0.0,4.605170185988092,,5.465525285531943,11.42300075744224,3.2846635654062037,4.535820107853298,2.0794415416798357,9.602517585757411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
563.3,38.19,14.79858778239388,7.587310506022615,0.0,4.605170185988092,,6.333812345900668,11.71419961468087,3.6425737012374246,4.9037921984782065,2.0794415416798357,9.602517585757411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
381.1,22.45,14.949219683669813,7.561121589530238,0.0,4.605170185988092,11.290111859217994,5.943061807879815,11.865116370618898,3.1112906141882632,4.689511334421843,2.0794415416798357,9.602517585757411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
364.5,39.57,15.393629511990436,7.564757012905729,0.0,4.605170185988092,,5.898526551448713,11.26446410567173,3.678071255397333,4.964242254526545,2.0794415416798357,9.602517585757411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129.0,38.21,14.886596447659409,7.563719668414366,0.0,4.605170185988092,7.06424607574157,4.859812404361672,11.219962808074522,3.6430972614588084,4.194189897191817,2.0794415416798357,9.6678285081515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155.2,63.15,15.074706788581992,7.5953872788539725,0.0,4.605170185988092,10.371908680286625,5.0447146077491185,10.833957285583553,4.1455128487965,5.334649295795427,2.0794415416798357,9.6678285081515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1347.5,,14.799789977301328,7.564238475170491,0.0,4.605170185988092,12.556943578737567,7.206006302783152,13.037197569032022,,4.9890711161804155,2.0794415416798357,9.6678285081515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
568.7,28.09,15.299490003840646,7.562681246721884,0.0,4.605170185988092,7.837475431167953,6.343353054312754,11.786282928348424,3.335413641116152,4.7104306966455844,2.0794415416798357,9.6678285081515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
652.9,43.29,14.791721663730497,7.590852123688581,0.0,4.605170185988092,11.81260181759083,6.481423978192588,12.298250652471163,3.7679216614538893,4.925077405734609,2.0794415416798357,9.6678285081515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.4,87.32,15.581563254682257,7.584264818389059,0.0,4.553876891600541,8.152342056193328,2.91235066461494,12.083905011555967,4.4695795316817435,5.109575241951159,2.0794415416798357,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1265.4,67.6,14.790831417595173,7.5822291942764615,0.0,4.605170185988092,,7.143143556712784,12.14950229404178,4.213607983048918,5.167639042905921,2.0794415416798357,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.8,,14.847263055653602,7.539027055823995,0.0,4.605170185988092,10.105791459037313,4.760463070394127,11.00043178410354,,4.558078578454241,2.0794415416798357,9.588845298501564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1115.0,,14.790878173349157,7.550135342488429,0.0,4.605170185988092,,7.016609683894219,11.699811588261763,,5.152713392689245,2.0794415416798357,9.58891378461603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1507.6,43.22,14.802212781274774,7.587817219993427,0.0,4.605170185988092,12.577898236594102,7.31827426139298,13.516112116130891,3.76630335107874,4.726502471155617,2.0794415416798357,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1007.1,,14.801344889646696,7.5883236773352225,0.0,4.605170185988092,12.173061214820635,6.914830192654099,13.27639519302466,,5.189060380611087,2.0794415416798357,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1784.9,51.65,14.792415370422836,7.5822291942764615,0.0,4.605170185988092,12.818833455204478,7.487117670235462,12.94026579552612,3.9444901955656477,4.860587297852597,2.0794415416798357,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228.1,59.47,14.801194134658715,7.578656850594762,0.0,4.605170185988092,,5.429784129290343,10.908118777733344,4.085471983718502,5.033700567027251,2.0794415416798357,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5,42.61,15.406619313012031,7.584264818389059,0.0,4.605170185988092,8.17771243373057,2.917770732084279,12.441934969252157,3.7520889675118205,3.8918202981106265,2.0794415416798357,4.927253685157205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
805.9,41.7,15.300328339986368,7.560080465021827,0.0,4.553876891600541,12.04403360086925,6.691959665330466,12.583193147295853,3.730501128804756,4.763028270603671,2.0794415416798357,9.588845298501564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
232.1,36.53,15.396245246045664,7.607381425639791,0.0,4.605170185988092,10.800006096650815,5.447168313280391,11.939088224557507,3.5981338408071912,5.169915651743512,2.0794415416798357,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1015.7,35.5,14.949867010765683,7.590852123688581,0.0,4.605170185988092,12.24170568065617,6.923333308945455,12.80546393774876,3.56953269648137,4.826712455935327,2.0794415416798357,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
990.3,,14.813073395338826,7.594381242551817,0.0,4.605170185988092,10.9510977324882,6.8980079275272566,12.39772965771147,,5.0682750735426705,2.0794415416798357,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.7,17.34,14.84050429315534,7.599401333415815,0.0,4.605170185988092,9.748423122032513,4.390738575275903,10.950174768339318,2.853015971352396,5.526647444549546,2.0794415416798357,5.0369526024136295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
840.8,,14.814595286167002,7.580699752224563,0.0,4.605170185988092,8.146187479359643,6.734353819562742,12.153462695257875,,4.788324729085938,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
639.5,39.41,14.822862090168526,7.60339933974067,0.0,4.605170185988092,11.79482987885068,6.460686621018898,12.127299964364777,3.6740195912069122,5.333684510385328,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002.0,42.32,14.951554781387916,7.59890045687141,0.0,4.605170185988092,12.13871896554874,6.90975328164481,12.483973285364677,3.7452597875500437,5.177843213080163,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.5,,15.415417191730574,7.593877844605118,0.0,4.605170185988092,7.855273323272865,2.6026896854443837,11.503168015514248,,5.0466457316192885,2.0794415416798357,9.575052927597383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934.0,,14.8430524614647,7.565793282428515,0.0,4.605170185988092,,6.839476438228843,12.292626417834748,,4.591071261608589,2.0794415416798357,9.575052927597383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
393.7,32.79,14.950706110412822,7.564757012905729,0.0,4.605170185988092,11.316892332702588,5.975589197949692,11.681410064420586,3.4901235908565567,4.773223770984341,2.0794415416798357,9.575122364808813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2297.0,76.22,14.791270609255857,7.582738488914411,0.0,4.605170185988092,,7.739359202689098,12.336003815122204,4.333623895445714,5.4116460518550396,2.0794415416798357,9.575122364808813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1286.2,70.85,15.210917522904381,7.587817219993427,0.0,4.605170185988092,12.420692775471496,7.159447413700763,12.393207599319657,4.260564966136689,5.412984441526163,2.0794415416798357,9.575122364808813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327.6,32.88,15.294759827412914,7.58629630715272,0.0,4.605170185988092,11.076678416892458,5.791793351978915,12.849751181805098,3.492864570187979,4.794963757620747,2.0794415416798357,5.0238805208462765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1640.9,101.1,15.2109056316882,7.593877844605118,0.0,4.605170185988092,12.708567060956415,7.4030001507811045,12.569868177800277,4.616110126026426,5.438079308923196,2.0794415416798357,5.0238805208462765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250.4,,15.209376432694784,7.596392304064196,0.0,4.605170185988092,10.806913891800402,5.523059639225943,10.915088464214607,,6.045715961939898,2.0794415416798357,5.0238805208462765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
417.1,37.58,14.793920511830425,7.579167967396076,0.0,4.605170185988092,11.369588439594692,6.0333260012029,12.34788899789837,3.6264719939853194,4.736198448394496,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
960.2,53.71,15.210918266100698,7.586803535162581,0.0,4.605170185988092,12.184431659487553,6.86714159609684,12.32756877909844,3.983599203917368,5.272999558563747,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1484.8,,15.415417797476497,7.587310506022615,0.0,4.605170185988092,12.540938235041995,7.303035362031936,12.775531262076674,,4.993828175779875,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
563.7,36.77,14.949216787129876,7.579678823090456,0.0,4.605170185988092,11.666669204865807,6.334522195087529,12.018537521683331,3.6046822953131805,4.8993312245375815,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
265.1,37.46,15.079725981741266,7.6004023345004,0.0,4.605170185988092,10.933796017983282,5.5801071132949795,11.55264605316516,3.6232736970159425,5.323497665078335,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
875.9,56.69,15.21089819960628,7.584773077612199,0.0,4.605170185988092,12.092439673932793,6.775251929169043,12.06320638975623,4.037597828336212,5.553347106724568,2.0794415416798357,9.575052927597383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.1,29.7,14.810368447885395,7.564757012905729,0.0,4.605170185988092,6.894872653151124,1.62924053973028,11.247943778039224,3.391147045808654,3.903990833730882,2.0794415416798357,9.575052927597383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
660.7,40.67,14.949215177937395,7.576097340623111,0.0,4.605170185988092,11.829357517509454,6.49329987903584,12.180754837545884,3.7054907199191334,4.822697998516666,2.0794415416798357,4.912654885736052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
429.7,224.24,15.077852642735207,7.554858521040676,0.0,4.605170185988092,,6.063087290780949,11.055751186536417,5.412716906856533,5.190175207928333,2.302585092994046,5.225746673713202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
707.5,40.93,15.415423653001513,7.6004023345004,0.6931471805599453,4.605170185988092,11.87150020315653,6.561737629517393,12.925525770706562,3.7118632905043114,5.061961921261596,2.302585092994046,5.247024072160486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
304.2,24.46,14.68990038016515,7.562681246721884,0.0,4.605170185988092,11.060549550592743,5.717685379825192,11.678507697759885,3.1970391302590264,4.570578741218473,2.3978952727983707,9.68046899341007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
604.3,21.52,14.799098003662921,7.562161631225652,0.0,4.605170185988092,10.609489258532275,6.404070763367513,11.9851142051213,3.0689827352935835,4.7561730595246186,2.3978952727983707,9.68046899341007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.9,17.57,14.953103146273268,7.562681246721884,0.0,4.605170185988092,9.939428855836649,4.604169685654508,11.635452784249921,2.866192902199006,4.481871969643598,2.3978952727983707,5.123963979403259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3688.3,,15.604539135031745,7.560601162768557,1.0986122886681098,4.605170185988092,13.519321200966992,8.212920926270554,13.186685625156498,,5.625460507880731,2.3978952727983707,5.123963979403259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
360.4,47.85,14.796065023225305,7.5678626054638825,0.0,4.605170185988092,,5.887214525734183,10.883391377471353,3.8680711178989635,5.015954455573856,2.3978952727983707,9.76428295481558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
368.1,,15.430902311061129,7.560080465021827,0.0,4.605170185988092,11.217099655458215,5.908354640384975,10.990027259969969,,5.279134547131263,2.3978952727983707,9.76428295481558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465.7,65.25,15.299479347303887,7.604396348796338,1.0986122886681098,4.605170185988092,11.46979977731873,6.1435416499883315,11.130712908672214,4.178226046202803,5.388615004528817,2.3978952727983707,5.214935757608986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
739.1,28.85,14.8431301196239,7.581719640125308,0.0,4.605170185988092,11.858153542805317,6.605433229790841,12.54158370608392,3.3621099929541085,4.6568134191399295,2.3978952727983707,9.667891793282678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
