Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
205.5,57.82,15.211875044741847,7.5766097669730375,0.0,4.605170185988092,10.587419906693182,5.32544603393629,10.918863149300437,4.0573347365882,4.771531723203316,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.4,28.85,15.299448057241834,7.577633832602728,0.0,4.605170185988092,9.014398478087118,5.206202077640231,11.052682049496653,3.3621099929541085,4.469350462845557,2.302585092994046,3.4011973816621555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725.5,34.34,14.951572119917243,7.595889917718538,0.0,4.605170185988092,12.69115483228315,7.453272142538058,13.088659737177368,3.5363108554693294,5.098035484377089,0.0,3.4965075614664802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7,38.2,14.81036179189543,7.5652752818989315,0.0,4.605170185988092,8.18454164664748,2.928523523860541,12.44756286278225,3.6428355156125294,4.653960350157523,1.9459101490553132,5.1298987149230735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.2,160.79,14.834978984875796,7.575584651557793,0.0,4.605170185988092,11.059981882051888,5.762680115903686,11.286137781865918,5.08009916575632,4.8338981155962015,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.4,32.3,15.076608125563984,7.563200592358071,0.0,4.605170185988092,10.615230750378146,5.377128546972327,11.180929196242513,3.475067230228611,4.564348191467836,1.9459101490553132,5.0689042022202315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028.1,,15.423822036209529,7.585788821732034,0.6931471805599453,4.553876891600541,9.707089383486979,8.015690639111098,13.645863933754583,,4.749270529961848,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.7,,14.971621332270992,7.566311014772463,0.0,4.605170185988092,10.903072929568093,5.593595515621446,11.301908093453859,,5.176149732573829,0.6931471805599453,3.6635616461296463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.0,52.93,15.07496508794046,7.569927655242652,0.0,4.605170185988092,10.942532056571936,5.62040086571715,11.017809134909417,3.9689702858698963,4.808111029984782,2.302585092994046,4.927253685157205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.3,52.16,14.789097271993201,7.564757012905729,0.0,4.605170185988092,10.46855985515313,5.13167228913909,11.038913814326953,3.9543159176183975,4.412798293340635,2.4849066497880004,5.541263545158426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.6,0.43,15.488812826837984,7.564757012905729,0.0,4.605170185988092,8.220941168281389,5.8794150432993595,11.389468865042993,-0.843970070294529,4.5685062016165,2.3978952727983707,10.01695015744693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,0.0,15.578576956763499,7.5652752818989315,0.0,4.553876891600541,6.405393733628276,1.1314021114911006,11.10531806379003,,2.631888840136646,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.604546154149482,7.553810852008231,0.0,4.605170185988092,,,11.373651903317787,,4.177459468932607,0.0,7.31455283232408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.8,68.86,14.774269033370558,7.5652752818989315,0.0,4.605170185988092,11.012619316994389,5.686297160315181,11.436346750737854,4.232075457910378,4.625952725170619,2.1972245773362196,4.5217885770490405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.7,,15.079097874117279,7.564238475170491,0.0,4.605170185988092,11.071576151371433,5.738827816399001,11.311200881029318,,4.7318028369214575,2.1972245773362196,5.796057750765372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624.8,42.22,14.851275339369037,7.579678823090456,0.0,4.605170185988092,11.685726848380023,6.437431598525476,12.142429723224216,3.7428940424201746,4.729156165769083,0.6931471805599453,3.4339872044851463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.7,,14.835914427844127,7.564238475170491,0.0,4.605170185988092,10.99911706381006,5.675725876873676,11.573079387789976,,4.30406509320417,1.3862943611198906,5.41610040220442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214.5,31.83,14.785916299440508,7.576097340623111,0.0,4.605170185988092,7.466170346341041,5.368309738368072,11.036662285553348,3.4604092412940015,4.493120682179469,2.4849066497880004,5.726847747587197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394.3,25.36,15.400795112384115,7.602900462204755,0.0,4.605170185988092,11.204915507298475,5.977112040883582,11.110520669325322,3.233173129569025,5.410305868496084,0.6931471805599453,4.31748811353631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.8,,15.573917635045776,7.549609165154532,0.0,4.605170185988092,10.183121072108086,4.794136285500715,12.437525578115523,,5.0689042022202315,0.6931471805599453,3.6109179126442243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.1,33.47,14.951935196712935,7.5883236773352225,0.0,4.605170185988092,9.524150611482632,4.249922794040544,11.682659800703151,3.510649515223235,4.636668853047462,2.0794415416798357,4.836281906951478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396.1,,15.394361832114294,7.580699752224563,0.0,4.553876891600541,2.174751721484161,5.981666704627871,11.637970953944453,,4.464758032271346,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.432833898529328,7.563200592358071,0.0,4.553876891600541,,,11.535909301360604,,4.975353479951616,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840.5,,14.798867239336417,7.584264818389059,0.0,4.605170185988092,11.73305407591585,6.7339969528486705,12.237440490079164,,5.19184512203752,2.0794415416798357,4.836281906951478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.1,,15.405359860198901,7.551186867296149,0.0,4.605170185988092,8.68053578161239,5.759217181544302,11.112582217710067,,5.41610040220442,0.0,2.5649493574615367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.0,104.54,15.362187355404897,7.5652752818989315,0.0,4.553876891600541,10.934001212620034,5.627621113690637,11.165493388112674,4.649569773284776,4.768139014266231,2.6390573296152584,6.651571873589727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.4,93.31,15.190594567237852,7.562161631225652,0.0,4.605170185988092,8.176391596633795,2.91235066461494,11.007103966325696,4.535927283245931,2.3513752571634776,1.6094379124341003,5.493061443340548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421.1,59.43,14.854384519440808,7.549082710812286,0.0,4.605170185988092,7.64223632303506,6.0428703351678825,11.952437669717447,4.084799149378569,4.575741375297279,0.6931471805599453,4.110873864173311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
518.1,39.54,14.89115032051138,7.579167967396076,0.0,4.605170185988092,11.553721859162797,6.2501682738207425,11.803832332177624,3.6773128177424708,4.785823685681349,2.302585092994046,5.087596335232384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212.9,23.36,15.585050321113345,7.564238475170491,0.0,4.605170185988092,6.53451531816871,5.360822571899434,11.653886687920869,3.151025157960026,5.130490255904535,1.9459101490553132,5.0689042022202315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.9,56.16,14.774279384267894,7.563200592358071,0.0,4.605170185988092,8.10907456584251,5.564137192142683,11.101884842528879,4.028204759717555,4.727387818712341,2.1972245773362196,9.966603186850204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.9,27.43,13.866657941707384,7.584264818389059,0.0,4.499809670330265,8.603169032423507,3.3638415951183864,14.056194571965472,3.311637304949512,5.561450566078405,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,14.799095385889775,7.57353126274595,0.0,4.605170185988092,,,11.316034284800084,,4.523960130562548,1.6094379124341003,4.6443908991413725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352.2,64.43,15.57827418146103,7.593877844605118,0.0,4.605170185988092,11.195873625741907,5.864199196062105,11.279150600987357,4.1655793631505516,5.005957704545144,1.791759469228055,5.8888779583328805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.1,,15.325727513464118,7.562161631225652,0.0,4.382026634673881,9.586603214276135,5.784132827309859,11.65978390665513,,5.750347943803522,1.6094379124341003,9.32375833901174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.3,,15.322468468740448,7.5652752818989315,0.0,4.605170185988092,10.919967451665618,5.603225219664886,11.154534764247993,,5.065754593317335,2.1972245773362196,10.012386799492118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.4,65.68,14.751752533541623,7.554858521040676,0.0,4.605170185988092,9.951158042485217,4.713127327493184,10.869520376305097,4.184794465144173,4.500920164614292,2.4849066497880004,5.476463551931511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3211.56,15.41451644554928,7.575071699507561,0.0,4.553876891600541,,,11.848118312093039,8.074512079381803,3.7400477406883357,1.9459101490553132,5.030437921392435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441.2,90.0,14.847078789258761,7.581719640125308,0.0,4.605170185988092,12.585814393343355,7.2732313788739384,12.638208895453152,4.499809670330265,4.90453376321371,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.2,,15.435516036465264,7.560080465021827,0.0,4.605170185988092,,5.58799744166249,11.039716704775545,,4.627909672957581,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.9,42.91,15.356509017175853,7.575584651557793,0.0,4.605170185988092,10.56123032856461,5.230573714461517,11.170435156023453,3.7591048990034333,4.640537329825382,0.6931471805599453,4.3694478524670215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,,15.338971975914891,7.550135342488429,0.0,,,0.9162907318741551,11.243345227882429,,4.645351975620923,2.302585092994046,5.54907608489522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.583462019057373,7.57095858316901,0.0,4.605170185988092,,,11.396391648714276,,4.869071729774468,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.2,68.94,15.299850445324154,7.564757012905729,0.0,4.605170185988092,10.944887308252818,5.610204127696635,10.998694048069405,4.233236561088719,4.917788743729904,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.7,,14.839489095255347,7.558516743045645,0.0,4.605170185988092,10.639100176414244,5.364573162325102,11.139351388796735,,5.099866427824199,1.6094379124341003,4.430816798843313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.6,3.37,15.298470997424285,7.583247524303362,0.0,4.605170185988092,9.038685720917448,3.6788291182604347,10.87804719253426,1.2149127443642704,4.037774210733707,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316.3,58.48,15.357090312023782,7.582738488914411,0.0,4.553876891600541,12.420478937921857,7.182580049431362,12.443079653503537,4.068684815441523,4.900076103529192,1.791759469228055,4.189654742026425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,40.41,14.797852666033483,7.565793282428515,0.0,4.605170185988092,8.926451097763097,3.6888794541139363,12.721449894914151,3.6990772790903823,4.175924549214524,2.0794415416798357,4.770684624465665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.8,41.4,14.848689703217389,7.553286605600419,0.0,4.605170185988092,10.969158173520066,5.623295223743515,11.058480174640346,3.7232808808312687,4.564348191467836,2.1972245773362196,5.3230099791384085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.8,30.1,15.584483713126469,7.564757012905729,0.0,4.605170185988092,,6.313185661783185,11.741502229613316,3.40452517175483,4.712229258281499,1.9459101490553132,5.153291594497779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.4,298.04,14.845621283005386,7.564238475170491,0.0,4.605170185988092,10.978803919453625,5.639777144680289,11.225243392518447,5.697227705685527,4.808111029984782,2.3978952727983707,6.059123195581797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.5,159.62,15.073928648926874,7.564238475170491,0.0,4.605170185988092,11.05436491326288,5.760477818332746,11.422355034785037,5.072795990447863,4.757891273005756,2.3978952727983707,6.073044534100405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.7,56.28,15.077842738019982,7.5822291942764615,0.0,4.605170185988092,11.108973211919547,5.7829016791088,11.72214046278653,4.030339232246188,4.531523645819793,2.6390573296152584,6.131226489483141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351.0,70.68,15.212470093385765,7.575584651557793,0.0,4.605170185988092,7.509828295142687,5.860786223465865,10.943958591598234,4.2581626474514955,4.83150862819882,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.8,,14.797187826309337,7.564238475170491,0.0,4.605170185988092,11.578343286909517,6.320408517308404,11.779113179956948,,4.882801922586371,2.4849066497880004,5.68697535633982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803.5,72.11,14.846999298300283,7.5822291942764615,0.0,4.605170185988092,9.392995206560258,6.688977185177567,11.98665340037014,4.2781927309286685,4.69866052907543,2.0794415416798357,5.60947179518496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459.9,,15.392963357043186,7.563719668414366,0.0,4.605170185988092,9.972113023206331,6.1310090745458785,11.138959023921435,,5.268373490174964,1.9459101490553132,5.541263545158426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.0,64.42,14.786608363666081,7.564757012905729,0.0,4.605170185988092,,6.22455842927536,11.922780921379685,4.165424143903053,4.662495252607361,2.6390573296152584,6.306275286948016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304.6,,14.818170527367306,7.602401335665818,0.0,4.605170185988092,12.463241127575223,7.173651759361996,13.185601052808853,,5.301312875527835,1.0986122886681098,8.188966863648876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.3,21.03,14.353286147020862,7.564757012905729,0.0,4.605170185988092,10.553648940919915,5.216564864675778,11.608526511559617,3.0459499897146083,5.243861180751978,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656.6,59.68,15.299353500887367,7.604396348796338,0.0,4.553876891600541,11.829330553598462,6.487075005067492,12.373847239794715,4.088996955895506,5.354697699984144,0.0,3.4965075614664802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,44.86,15.585564149864304,7.577121930876679,0.0,4.605170185988092,,2.3978952727983707,11.313254269841162,3.803546529092062,2.6602595372658615,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,14.93931484670319,7.587817219993427,2.8903717578961645,4.605170185988092,,,12.004727278083609,,4.200204952921578,1.0986122886681098,9.589256144850811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845.7,26.46,14.850431610891587,7.594381242551817,0.0,4.605170185988092,10.591056704782012,6.740164686788177,12.862711431273596,3.2756341586868096,4.51852237926242,1.9459101490553132,5.198497031265826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254.7,,14.848802508844695,7.5822291942764615,0.0,4.605170185988092,10.83688709054765,5.540086381985411,11.301661076186097,,5.239628370199357,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742.2,,15.586516147599111,7.562161631225652,0.0,4.605170185988092,13.245202586821259,7.916515796922554,12.638919430379556,,5.489350863944013,1.791759469228055,3.871201010907891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369.6,96.51,15.583314367985095,7.580189417944541,0.0,4.605170185988092,8.32020459757888,5.912421339767529,11.236130578115505,4.569646629919045,4.793308128103486,1.9459101490553132,6.0473721790462776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
